system:index,consistent_change,latitude,longitude,.geo
2411,1,-25.550646878918926,-51.07852146538545,
2412,1,-16.537669970290946,-43.33028264526935,
2413,1,-20.258581708642414,-40.36153029431115,
2414,1,-10.360315087514643,-47.55784420386422,
2415,1,-3.4537078570901167,-44.1942822855355,
2416,1,-14.194414551665172,-43.3855290352427,
2417,1,-27.05658262121689,-51.22512651975376,
2418,1,-29.464786234884507,-55.20717851119878,
2419,1,-3.9175080382810252,-44.73111549932533,
2420,1,-13.44009920759001,-48.24882832040896,
2421,1,-4.0638435980640955,-47.949689330797156,
2422,1,-13.586165272787845,-51.119215147756066,
2423,1,-10.039886025669212,-37.17125339428908,
2424,1,-9.625133858991227,-51.770314065685895,
2425,1,-14.529935310283815,-58.524656855452164,
2426,1,0.6086535207551833,-59.13155866140332,
2427,1,-6.055408582957074,-35.96769057662575,
2428,1,-16.92169975425204,-51.09064872172107,
2429,1,-13.238247763248353,-51.94656352443015,
2430,1,-15.85827412091135,-50.57591406392058,
2431,1,-1.4300730165540712,-56.68697327872886,
2432,1,-10.129897217137987,-63.79624043725075,
2433,1,-17.88433441271452,-41.08242830981707,
2434,1,-3.901068868581638,-47.052811351132235,
2435,1,3.6121706732088033,-60.9592709384729,
2436,1,-2.8551603832812793,-44.08217253807739,
2437,1,-11.499199204721371,-54.087698004129024,
2438,1,-14.54314054496037,-51.60403590659537,
2439,1,-9.77793728881996,-41.62168697487402,
2440,1,-7.989571221194816,-36.489432093642364,
2441,1,-2.333688360849897,-50.33067399135595,
2442,1,-28.331022514797255,-50.84352218705979,
2443,1,-6.157008041590992,-43.55396315101511,
2444,1,-4.711169591800622,-60.76900776129638,
2445,1,-10.348996314934737,-39.70531097926184,
2446,1,0.07262879072106543,-51.445573090476685,
2447,1,0.4806435927681516,-50.284320922695386,
2448,1,-13.280827907715619,-59.25175324641851,
2449,1,-4.294800457611225,-55.0134119044142,
2450,1,-15.032812206333922,-39.85838390367581,
2451,1,-9.57419938238165,-48.83956045124596,
2452,1,-2.066888721466399,-45.31295430884954,
2453,1,-8.466307142477046,-51.17634799982607,
2454,1,-5.839004431012682,-53.83060016981402,
2455,1,-4.366216522698726,-47.815481027349705,
2456,1,-9.752874292393024,-63.821303433677684,
2457,1,-3.8350426951988537,-46.980586802289025,
2458,1,-7.673993061883627,-44.433323982639706,
2459,1,-9.952839274638027,-65.22294477148938,
2460,1,-15.12740480575171,-48.69295539687765,
2461,1,-3.2995569543352063,-51.5531014299858,
2462,1,-16.315606432056597,-41.216097624094054,
2463,1,-11.388167435604199,-55.56156389078393,
2464,1,3.548569951093141,-51.11032182644328,
2465,1,-6.53699540677355,-55.105579052564856,
2466,1,-31.67760627425612,-53.914682480407606,
2467,1,-7.037177356971299,-62.800188450219025,
2468,1,-8.92310046445182,-51.22324005765711,
2469,1,1.5572744607853979,-60.52996606419217,
2470,1,-12.517080253157204,-52.37937182831894,
2471,1,-23.390108789083065,-49.6952057593698,
2472,1,-9.894358949641848,-63.97734079852925,
2473,1,-3.923167424570978,-40.5550274065105,
2474,1,-3.8975654389735714,-53.53792905024788,
2475,1,-9.700861837442503,-67.56350524426279,
2476,1,-6.955789992230071,-63.0931290643704,
2477,1,-18.643770153909163,-53.17761478978754,
2478,1,-15.280747224750911,-56.86807364000735,
2479,1,-12.38907032517017,-63.9905460332058,
2480,1,-13.8413766450062,-45.77405954418809,
2481,1,-17.853881524582867,-55.44163880035397,
2482,1,-5.978063636994384,-48.489217490439344,
2483,1,-19.362242718147954,-45.88778625915762,
2484,1,-14.399230436444423,-44.06842831423036,
2485,1,-9.722690898846608,-37.68329310623721,
2486,1,-11.963268880497516,-63.50437780144032,
2487,1,-9.069166529649657,-61.43951028936319,
2488,1,-18.27186762628368,-54.28739349178879,
2489,1,-8.983736746129889,-61.48209043383046,
2490,1,-3.4003479292134164,-44.86640178111372,
2491,1,-12.135206425877993,-54.17851767935351,
2492,1,-16.653822136527598,-50.91143482253922,
2493,1,-1.9235176021209233,-52.89437598070465,
2494,1,-12.09262628141073,-54.28415955676597,
2495,1,-26.305770706749797,-50.47485359445713,
2496,1,-3.4822742831251174,-44.19374329636503,
2497,1,-6.4027871033260935,-54.913159918706455,
2498,1,-12.227104079443421,-47.47618734453776,
2499,1,-10.332826639820585,-41.71762704721798,
2500,1,-13.988790183130213,-48.52937218363949,
2501,1,-9.747484400688307,-64.24764386752081,
2502,1,-5.6587125534898925,-46.92803535816803,
2503,1,-6.1863829513817,-50.155233016367404,
2504,1,-20.03759614874901,-40.577125962499835,
2505,1,-3.4626011784029,-59.229924185014404,
2506,1,-6.3876954065528855,-56.273568584977056,
2507,1,-3.1952625498489295,-52.09182110587227,
2508,1,-4.342231504612735,-39.22480213378631,
2509,1,-19.778342357752116,-45.04831062614793,
2510,1,-11.49812122638043,-53.52822724517939,
2511,1,-14.664682602901742,-53.564878508771464,
2512,1,-11.379543608876652,-49.12441622784026,
2513,1,-23.09339525073839,-54.98376750003825,
2514,1,-9.783866169695148,-42.14558444857252,
2515,1,-7.575358043687305,-40.45800935582559,
2516,1,-5.056931144658226,-44.765610806235514,
2517,1,-14.06586563450767,-48.07446532376136,
2518,1,-9.53916508630099,-62.26605018228156,
2519,1,-3.587107676781865,-40.28256838083705,
2520,1,-9.13707916512909,-62.23128538078613,
2521,1,-0.809157492170657,-49.5847129794231,
2522,1,-23.061864384265792,-51.53639276570117,
2523,1,-21.309071601891784,-43.15672813237745,
2524,1,-16.16415047515405,-41.33656170369448,
2525,1,-9.253231331365747,-62.27682996569099,
2526,1,-12.617871228035412,-60.410310468347454,
2527,1,-8.971609489794275,-47.20696225388714,
2528,1,-8.844138550977718,-66.67174766171735,
2529,1,-8.592969597537898,-63.429188812159516,
2530,1,-9.028742341864277,-51.92177002258845,
2531,1,-16.189482966166217,-59.887490972989895,
2532,1,-13.22612050691274,-51.25908283749348,
2533,1,-3.2265239217362884,-50.14876514632175,
2534,1,-19.313733692805503,-44.16841080535286,
2535,1,-15.350815816912231,-42.876453763732165,
2536,1,-8.92525642113371,-68.76410362148853,
2537,1,-3.335399734171575,-49.94044583193443,
2538,1,-15.726491268731017,-58.03148176447055,
2539,1,-5.874308221678578,-53.83383410483685,
2540,1,-6.867395768272709,-55.58824385472228,
2541,1,-9.23598367791065,-65.44662527723514,
2542,1,-8.803175374021865,-69.38259369460482,
2543,1,-12.40982140823333,-60.44911768862141,
2544,1,-8.645790536244125,-50.05740648192679,
2545,1,-2.662202260252406,-69.43864856833387,
2546,1,-1.0657163373151928,-53.116439518939,
2547,1,-9.846658408055102,-39.50480700784637,
2548,1,-3.642623561340451,-51.948180491941564,
2549,1,-29.356449411619693,-55.44568121913251,
2550,1,-12.512229350622956,-50.97611352299583,
2551,1,-12.625686571007254,-39.87158913835236,
2552,1,-9.674720862674626,-68.19088863869186,
2553,1,-13.004056968678395,-49.200683195462005,
2554,1,-4.015604067306877,-40.80727433829126,
2555,1,-8.131325373028876,-62.87429946115889,
2556,1,-9.860133137316893,-64.09295397559544,
2557,1,-12.498485126775929,-48.49272092004741,
2558,1,-5.661138004757016,-45.21620575274987,
2559,1,-2.8872302389243467,-52.50522579962408,
2560,1,-5.338013997059224,-48.85222669675204,
2561,1,1.0894318608159512,-63.49656245846848,
2562,1,-22.380582072789547,-46.618655574317266,
2563,1,-2.893698108970006,-52.89329800236371,
2564,1,-5.940873384231835,-43.71404293464521,
2565,1,-12.724321589203576,-44.88957831544401,
2566,1,-9.440260573519431,-48.369292400009385,
2567,1,-3.4771538860056355,-47.718732471250036,
2568,1,-14.85548476924873,-51.933627784338825,
2569,1,-9.908103173488875,-50.531986446527135,
2570,1,-6.498727175670058,-51.49084818079631,
2571,1,-14.530474299454287,-58.19533447229395,
2572,1,-8.950588912145879,-62.2347888103942,
2573,1,-13.922225020576956,-56.633343856266926,
2574,1,-4.400981324194151,-42.62097289692857,
2575,1,3.1664266292286967,-61.590696751680504,
2576,1,-6.484174468067322,-37.867088413368066,
2577,1,-13.305890904142554,-44.43844437975919,
2578,1,-15.476400293632143,-47.50340629764658,
2579,1,-17.31650932162257,-52.773372911933755,
2580,1,-4.196165439414901,-48.236701064073344,
2581,1,-9.66340209009472,-67.70498990151161,
2582,1,1.7354103816262993,-61.25059458511285,
2583,1,-22.75841348129022,-48.481671642052746,
2584,1,-11.919071768518837,-49.29716225697644,
2585,1,-16.22182231639452,-54.7075355501715,
2586,1,-12.280733501905356,-56.237725805140684,
2587,1,-6.81915623751549,-52.77013897691093,
2588,1,-4.513091071652268,-55.6230086562177,
2589,1,-15.188580076600246,-47.69690340984593,
2590,1,-7.900099018896511,-38.85559455201319,
2591,1,-8.968645049356681,-38.57855411839073,
2592,1,-9.962271585121282,-47.92327886144405,
2593,1,-16.67268675749411,-54.92986858299108,
2594,1,-9.45643024863358,-66.57472961103244,
2595,1,-14.308410761219939,-60.406268049568915,
2596,1,-6.2440547926221734,-48.33344962017302,
2597,1,-5.378438184844602,-50.47889601323567,
2598,1,-14.00603783658531,-41.880132282115206,
2599,1,-10.25116978049412,-58.17673934591268,
2600,1,-19.886948675602167,-46.67551893180203,
2601,1,-19.68833116628334,-48.79212940424445,
2602,1,-8.92390894820753,-67.44196318632142,
2603,1,-18.232521416839244,-43.28419907119401,
2604,1,-7.663482773059429,-61.040927797799355,
2605,1,-4.293991973855516,-55.69011280794143,
2606,1,-12.956625921676885,-60.02655017897159,
2607,1,-7.507714902793103,-36.48485068569336,
2608,1,-7.07814053392715,-50.5602833779769,
2609,1,-10.420142885437002,-48.44259492719354,
2610,1,-16.046111846820743,-46.010406295439935,
2611,1,-9.84423295678798,-50.546269659544635,
2612,1,-16.67457321959076,-51.21785016595239,
2613,1,-12.307952455014178,-60.956037003450064,
2614,1,-14.530474299454287,-59.40024476288346,
2615,1,-8.730411836008184,-46.64021514113614,
2616,1,-3.932330240468997,-47.9424129769958,
2617,1,-9.262663641848999,-62.60372689758209,
2618,1,-11.835528447095722,-64.930004157338,
2619,1,-3.5210815033990803,-51.311903776199706,
2620,1,-20.480914741461994,-45.5290889662087,
2621,1,-7.444922664433149,-38.964739859033706,
2622,1,-4.593130963467318,-50.873166591435734,
2623,1,-20.739899037873652,-40.84419509646857,
2624,1,-18.85720986541596,-45.21755322567605,
2625,1,-6.6482966704759585,-69.78629658328813,
2626,1,-15.301767802399308,-56.57270757458886,
2627,1,-6.103917608299528,-46.074815501311306,
2628,1,-10.457872127370024,-49.22385972979229,
2629,1,-27.47672467959959,-52.67797182876026,
2630,1,-9.64049505034967,-41.99682343752233,
2631,1,-9.316293064310937,-60.141624366867305,
2632,1,2.467357675126885,-61.67424007310362,
2633,1,-2.6109982890575933,-47.94402994450721,
2634,1,-12.724321589203576,-44.619005751867206,
2635,1,-11.18254306706924,-61.637049820341076,
2636,1,-14.701603361079055,-49.63564745603268,
2637,1,-13.38350534469048,-54.28281208383979,
2638,1,-8.929298839912246,-45.04022578859086,
2639,1,-13.029658954275803,-47.59099203784824,
2640,1,-17.5692952425738,-51.331846375507155,
2641,1,-21.307724128965603,-55.80491750125191,
2642,1,-9.678493786867925,-57.06857761142284,
2643,1,-4.129061287691173,-48.28925250819434,
2644,1,-18.745908601713552,-47.23795413118926,
2645,1,0.5464002715657008,-60.720768230539164,
2646,1,-3.612709662379271,-40.88192433840159,
2647,1,-11.199251731353865,-52.901652334506025,
2648,1,-17.68922033300376,-54.133242589033884,
2649,1,-15.713286034054459,-48.779463158738366,
2650,1,-0.9789390808692469,-47.73059023300041,
2651,1,-9.857438191464535,-42.21780899741573,
2652,1,-5.21728042287356,-37.87571224009561,
2653,1,-5.253662191880401,-40.496547081514315,
2654,1,-14.971636935485382,-42.47625430465692,
2655,1,-12.988156788149478,-58.83053320969486,
2656,1,-7.3694641805671095,-40.5806293921079,
2657,1,-16.160647045545982,-50.225571103113964,
2658,1,-7.730047935612686,-61.38803682358314,
2659,1,4.039858579978107,-51.27147958841432,
2660,1,-4.793365440297559,-46.05756784785621,
2661,1,-6.442133312770529,-68.37657040791937,
2662,1,-3.8727719371318736,-51.173383559388476,
2663,1,-6.392276814501895,-39.86539076289194,
2664,1,-14.122728991992435,-44.0913353539754,
2665,1,-0.9918748209605681,-55.057339521807634,
2666,1,-15.685258597189929,-55.754791508398036,
2667,1,-5.18736652391238,-39.1601234333297,
2668,1,-12.907577907163958,-61.514699278643995,
2669,1,-12.94854108411981,-52.835356666538004,
2670,1,-12.15245407933309,-54.18848897900723,
2671,1,-7.3619183321805055,-55.70547399929987,
2672,1,-11.764381876593454,-44.319866762255415,
2673,1,0.571732762577871,-59.84868375271593,
2674,1,-12.702223033214235,-47.39722543106366,
2675,1,-8.779729345106347,-37.09714238334922,
2676,1,-4.106423742531361,-46.60598932881118,
2677,1,-9.319526999333767,-37.24105249186517,
2678,1,-16.983953003441524,-46.698695466132314,
2679,1,-2.6503444985020286,-45.037261348153265,
2680,1,-4.872057859186428,-55.81354132797945,
2681,1,-7.27648854866074,-64.79337040262342,
2682,1,0.6555455785862225,-60.50705902444713,
2683,1,-4.865589989140768,-50.11211388272967,
2684,1,-20.765231528885824,-54.90615305949032,
2685,1,-14.6425840469124,-55.67070919780444,
2686,1,-9.245146493808669,-63.28581769281404,
2687,1,-1.523048648460441,-52.186144210704825,
2688,1,-3.2081982899402517,-46.0815528659422,
2689,1,-4.025305872375367,-50.643826699400016,
2690,1,-7.8416186939003305,-61.586654332901965,
2691,1,-7.952650463017503,-61.77880397217513,
2692,1,-12.392304260193,-53.5042422270934,
2693,1,-21.087277558242672,-57.013870210619956,
2694,1,-2.3150932344686224,-48.34934980070194,
2695,1,-6.506812013227134,-50.45437200597921,
2696,1,-12.765554260744661,-61.97041462227783,
2697,1,-9.062698659603996,-51.747407025940845,
2698,1,-14.476036393236644,-56.57648049878216,
2699,1,-5.98803493664811,-44.766149795405994,
2700,1,-10.969372850147678,-51.83095034736397,
2701,1,-4.770188905967275,-46.487950700477874,
2702,1,-8.91986652942899,-68.97026697919397,
2703,1,-5.536901000963286,-37.2510237915189,
2704,1,-3.7946185074134737,-52.08966514919039,
2705,1,-6.728336562291008,-39.68078697200538,
2706,1,-7.354641978379138,-44.40745250245706,
2707,1,-20.201448856572412,-58.05735324465319,
2708,1,-23.54803261603128,-50.3363333776459,
2709,1,-7.622250101518342,-50.93865377564805,
2710,1,-12.731597943004942,-49.99299727605542,
2711,1,-9.741555519813119,-63.67227292804226,
2712,1,-12.58418440488093,-48.349080306116704,
2713,1,-10.246588372545112,-47.470258463662574,
2714,1,-9.793567974763636,-53.947291325221144,
2715,1,-15.69307394016177,-40.36072181055545,
2716,1,-10.540337470452197,-69.25027185325402,
2717,1,-3.997817424681311,-61.853453972285465,
2718,1,-18.842657157813225,-41.970412968169214,
2719,1,-4.023958399449188,-46.908092758860576,
2720,1,0.30843655280243976,-49.65262561490253,
2721,1,-7.95157248467656,-46.58146532155472,
2722,1,-11.599720685014347,-63.48793863174093,
2723,1,-9.360490176289616,-71.02004279449788,
2724,1,-11.359062020398728,-42.92199834863702,
2725,1,-15.383963650896241,-39.82820051012939,
2726,1,-8.50646183567719,-35.793058085392914,
2727,1,2.684031321656514,-51.27983392055664,
2728,1,-11.598642706673402,-49.09665828556096,
2729,1,-10.108068155733882,-64.07759278423698,
2730,1,-9.74398097108024,-48.61075954838071,
2731,1,-3.325697929103085,-47.860756117669325,
2732,1,-1.8650372771247428,-48.61695792384114,
2733,1,-11.514829890665052,-47.60743120754762,
2734,1,-15.926995240146493,-45.05397001243789,
2735,1,-13.054452456117499,-60.232713536677025,
2736,1,-15.80356672010847,-55.93508338592082,
2737,1,-11.365799385029625,-54.032721108740915,
2738,1,-9.872260393652507,-56.05312201425413,
2739,1,-10.19349793925365,-49.55938048841093,
2740,1,-10.468651910779457,-36.67053245492086,
2741,1,-13.143924658415806,-60.09769674947386,
2742,1,-7.485346852218528,-49.99380575981113,
2743,1,-3.047310022554444,-59.217527434093554,
2744,1,-23.415980269265706,-51.470636086903625,
2745,1,-18.835380804011855,-40.9751694648932,
2746,1,-9.804347758173073,-43.676313692712185,
2747,1,-9.830219238355713,-62.08063790763929,
2748,1,-13.749478991440775,-40.48361134142299,
2749,1,-8.160430788234347,-70.60744658450179,
2750,1,-11.668980793419962,-43.94796423462993,
2751,1,-7.7295089464422135,-47.80550972769598,
2752,1,-5.763815441731878,-53.501277786655805,
2753,1,-10.925984221924708,-51.71372020278636,
2754,1,-12.697102636094755,-49.65262561490253,
2755,1,-9.378276818915182,-51.92823789263411,
2756,1,-9.287726638275934,-59.070922379725246,
2757,1,-11.08633350014004,-53.86509547672421,
2758,1,-5.713150459707536,-48.04023951143641,
2759,1,-16.160377550960746,-46.0198386059232,
2760,1,-19.60451835027499,-53.34335395970759,
2761,1,-3.1246549685171354,-40.467711160894076,
2762,1,-5.803700640346784,-50.55408500251647,
2763,1,-16.65112719067524,-49.47664565074352,
2764,1,-14.984303180991468,-54.65121118185721,
2765,1,-7.92677898283486,-53.92222832879421,
2766,1,-15.622196864244739,-56.55545992113376,
2767,1,-8.034307322343967,-51.1766174944113,
2768,1,-5.940873384231835,-51.99318608767595,
2769,1,-6.431084034775858,-37.2405135026947,
2770,1,-6.857424468618983,-55.29072183262189,
2771,1,-6.476898114265954,-50.463804316462465,
2772,1,-11.867867797324024,-56.96077977732849,
2773,1,-6.3308320490681185,-55.39851966671623,
2774,1,-17.385499935442947,-52.93291370639338,
2775,1,-9.370191981358108,-59.463306495828654,
2776,1,-2.2981150755987647,-50.06791677075099,
2777,1,-10.071686386727041,-65.13859296631055,
2778,1,-12.452940541871069,-64.28995451740285,
2779,1,-9.257273750144282,-65.87404368941921,
2780,1,-13.373803539621989,-49.70356009151212,
2781,1,-2.931427350903026,-54.728825622405125,
2782,1,-4.060070673870793,-47.908726153841314,
2783,1,-13.496693070489542,-53.55787164955533,
2784,1,2.319135653247164,-61.54865559638371,
2785,1,-2.011103342322577,-46.750438426497595,
2786,1,-21.37105535649603,-45.541755211714786,
2787,1,-5.080107678988509,-50.88098193440757,
2788,1,-9.51841400323783,-66.36533231830417,
2789,1,-7.676688007735986,-71.99669117139263,
2790,1,-9.878189274527696,-66.81619675940377,
2791,1,-9.680380248964578,-62.482454334225956,
2792,1,-6.54211580389303,-56.509376347058435,
2793,1,-13.912792710093704,-48.697806299411894,
2794,1,-4.886880061374401,-44.2686627910606,
2795,1,-7.550295047260369,-45.33451387566841,
2796,1,-8.755205337849883,-66.74909260768003,
2797,1,-21.204777197405505,-46.76337416658892,
2798,1,-21.716008425597927,-43.401159721186374,
2799,1,-19.000041995590966,-44.29561224958418,
2800,1,-10.996052814086028,-58.956926170170476,
2801,1,-14.068291085774792,-49.74937417100221,
2802,1,-19.392965100864842,-40.34805556504936,
2803,1,-14.524545418579098,-51.58193735060603,
2804,1,-3.963861106941592,-44.26839329647537,
2805,1,-16.146363832528483,-59.86593140617102,
2806,1,-3.8649565941600335,-50.00054312444203,
2807,1,-13.323947041353357,-46.446718028936786,
2808,1,-6.983547934509363,-50.81845919063285,
2809,1,-2.631749372120754,-49.0713257945488,
2810,1,0.4830690440352745,-60.28499548621278,
2811,1,-6.632665984532278,-50.53360341403855,
2812,1,-9.290152089543056,-65.41509441076255,
2813,1,-0.6275181417216897,-62.922808486501346,
2814,1,-8.598898478413087,-55.006405045198065,
2815,1,-15.999489283574938,-54.60997851031611,
2816,1,-15.655075203643516,-46.48148283043221,
2817,1,-17.8503780949748,-43.715929396741856,
2818,1,-13.352243972803123,-54.283081578425026,
2819,1,-3.425949914810823,-59.982622561578154,
2820,1,-6.184226994699814,-53.50397273250816,
2821,1,-11.090645413503815,-54.16234800423936,
2822,1,1.300715615640863,-68.63420723140484,
2823,1,-7.049035118721677,-62.82579043581644,
2824,1,-3.282848290050583,-50.93272489477286,
2825,1,-9.276946854866502,-54.25801858199809,
2826,1,-24.425506985559228,-51.396525075963766,
2827,1,-10.641128445330406,-55.274821652092974,
2828,1,-2.207834389544751,-65.68566697433934,
2829,1,-17.23134903268804,-50.18918933410713,
2830,1,-3.287968687170065,-55.97496858453573,
2831,1,-8.15504089652963,-51.57304402929325,
2832,1,-7.468099198763434,-49.51437489267654,
2833,1,-18.876343980967707,-53.60233825611925,
2834,1,-15.69307394016177,-51.470905581488864,
2835,1,-9.375042883892352,-56.97102057156745,
2836,1,-8.584884759980824,-72.76663720141147,
2837,1,-1.521701175534262,-58.409313172971224,
2838,1,-11.713447399983878,-62.08548881017354,
2839,1,-2.3883957616527765,-65.57679116190405,
2840,1,-12.144908230946484,-52.68767363382875,
2841,1,-8.247747033850764,-70.19242492323858,
2842,1,-3.7765623702026714,-52.21848356093312,
2843,1,-2.4358268086542862,-53.69531388802562,
2844,1,-4.914099014483223,-44.00024618416569,
2845,1,-14.72666635750599,-52.79385450041168,
2846,1,-9.707060212902928,-67.97125055172464,
2847,1,-3.471763994300919,-52.289360636850155,
2848,1,-17.87382412389032,-55.38127201326114,
2849,1,-9.456699743218817,-37.046207906739646,
2850,1,-22.648459690513988,-43.31330448639949,
2851,1,-12.81379379150188,-47.09107958223572,
2852,1,-15.494995420013417,-56.474072556392535,
2853,1,-10.237425556647093,-47.93055521524542,
2854,1,-5.558730062367391,-43.52377975746869,
2855,1,-9.537278624204337,-62.74224711439332,
2856,1,-13.437943250908123,-56.66056280937575,
2857,1,-8.647407503755542,-39.041006826655455,
2858,1,-8.110843784550951,-45.03564438064184,
2859,1,-1.6755825837039362,-46.22088156650914,
2860,1,-2.4201961227106077,-58.18698014015164,
2861,1,-10.730331153043476,-38.73027956987851,
2862,1,1.1479121858121317,-49.91673030843368,
2863,1,-9.976554798138785,-58.562386097385186,
2864,1,-7.105898476206442,-50.74273121218158,
2865,1,-2.6449546067973104,-47.08245575550818,
2866,1,-11.395982778576041,-43.05728463042543,
2867,1,-10.246857867130348,-50.79959456966634,
2868,1,-5.2636334915341285,-45.60697290134186,
2869,1,-8.90450533807055,-51.94521605150397,
2870,1,-4.146039446561031,-46.800294924766234,
2871,1,-3.601390889799366,-61.72436606595749,
2872,1,-7.827335480882829,-39.607753939406464,
2873,1,-10.67912718184866,-37.393586427108666,
2874,1,-5.553609665247909,-51.62532597882901,
2875,1,-1.6882488292100204,-45.08172795471718,
2876,1,-5.5126464882920585,-37.98189310667854,
2877,1,-11.490036388823352,-45.22590755781836,
2878,1,-6.903238548109079,-59.46168952831724,
2879,1,-10.429575195920258,-64.33145668352917,
2880,1,-10.030723209771192,-43.15888408905934,
2881,1,-7.885276816708539,-35.27967090051861,
2882,1,-1.7879618257472876,-48.63258860978482,
2883,1,-10.05174378741959,-37.29171747388951,
2884,1,-9.354022306243955,-57.70431533799422,
2885,1,-8.824465446255498,-70.8292406281509,
2886,1,-9.034940717324702,-67.3613843053359,
2887,1,-10.865617434831876,-56.38001894614522,
2888,1,-19.73710968621103,-40.50139798404856,
2889,1,-11.311361478811982,-53.95456767902252,
2890,1,-15.700889283133609,-40.45720087206988,
2891,1,-9.143816529759988,-38.702252133013985,
2892,1,-4.971770855723695,-50.14849565173651,
2893,1,-23.238383337595277,-48.33506658768444,
2894,1,-12.68578386351485,-44.43386297181018,
2895,1,-21.46456997757287,-49.23895142656549,
2896,1,2.75059648420977,-60.21950830200046,
2897,1,-19.1355977719646,-46.014179219633235,
2898,1,-6.410871940883168,-55.259999449905,
2899,1,-9.666905519702784,-51.977285907147035,
2900,1,-6.2039000994220315,-38.79199382989752,
2901,1,-9.683614183987409,-60.673067688952415,
2902,1,-2.6198916103703764,-48.0356581034874,
2903,1,-5.881045586309475,-40.767389139676354,
2904,1,-2.7120587585210396,-44.668862250135845,
2905,1,-5.130772661012851,-45.74279817230073,
2906,1,-10.459219600296201,-61.32713104731984,
2907,1,-13.679140904694215,-57.278513893321566,
2908,1,-11.287645955311227,-48.52398229193477,
2909,1,-6.2429768142812305,-36.34147956634788,
2910,1,-7.529813458782445,-61.51523826781447,
2911,1,-7.326345046929373,-55.423852157728405,
2912,1,-15.637558055603183,-56.90041299023566,
2913,1,-29.3971430939903,-54.32404475538087,
2914,1,-4.269737461184289,-48.02919023344174,
2915,1,-10.7155089508555,-51.813972188494105,
2916,1,-16.54440733492184,-51.65523987779019,
2917,1,-8.61506815352724,-49.60654204082721,
2918,1,-7.055233494182102,-48.33398860934349,
2919,1,-7.316912736446118,-43.716198891327096,
2920,1,1.533558937284643,-61.440318773118896,
2921,1,-10.040694509424917,-48.778654674982654,
2922,1,-16.23960895902009,-45.53744329835101,
2923,1,-3.019552080275152,-47.73247669509706,
2924,1,-6.016870857268347,-63.370708487163334,
2925,1,-14.99400498605996,-46.46019275819858,
2926,1,0.5738887192597577,-63.49359801803089,
2927,1,-5.24072645178908,-67.10078304141283,
2928,1,-11.46497339239642,-44.23282001122423,
2929,1,-20.044333513379907,-46.59197561037892,
2930,1,-5.8160973912676335,-52.09047363294609,
2931,1,-0.6100009936813588,-58.080260284398236,
2932,1,-5.984262012454807,-53.55167327409491,
2933,1,-9.51113764943646,-38.182936067264485,
2934,1,-15.00047285610562,-53.1344956561498,
2935,1,-20.783557160681863,-57.47012454342426,
2936,1,-3.8285748251531926,-50.17328915357821,
2937,1,-14.327005887601214,-59.4215348351171,
2938,1,-8.111921762891896,-52.001809914403495,
2939,1,-9.28880461661688,-61.84536913472839,
2940,1,-3.611362189453092,-62.62609494815666,
2941,1,-6.707585479227846,-55.15678302375967,
2942,1,-8.938192161225029,-54.699989701784894,
2943,1,-15.019337477072128,-49.59791821409966,
2944,1,-1.0902403445716553,-53.15066533126395,
2945,1,-10.162236567366289,-42.98883300577552,
2946,1,-0.5280746397696587,-50.639514786036244,
2947,1,-6.064301904269857,-44.757525968678436,
2948,1,-4.043092515000935,-43.92936910824865,
2949,1,-11.84415227382327,-56.758928332986834,
2950,1,-4.748898833733642,-49.316296372528186,
2951,1,-7.674801545639336,-67.07356408830401,
2952,1,-12.557234946357344,-44.99575918202694,
2953,1,-13.889346681178182,-51.201410996253,
2954,1,-15.919718886345127,-55.74320324123289,
2955,1,-10.945657326646923,-61.91166480269641,
2956,1,-5.840351903938861,-46.37368499633787,
2957,1,-7.336585841168335,-35.86743859091801,
2958,1,-0.13380406156960056,-51.745520563844195,
2959,1,-8.209478802747274,-44.511207917772865,
2960,1,-9.351327360391597,-48.29868481867759,
2961,1,-3.2327222971967133,-68.81288214141622,
2962,1,-12.274804621030167,-44.16275141906291,
2963,1,-2.4010620071588606,-48.954365144556434,
2964,1,-0.6221282500169725,-63.09717148314894,
2965,1,-10.361123571270351,-53.53604258815123,
2966,1,-3.2329917917819495,-46.39632254149768,
2967,1,-2.258229876983857,-46.59871297500981,
2968,1,-13.137995777540617,-40.13353787520162,
2969,1,-9.047337468245551,-51.441800166283386,
2970,1,-13.51879162647888,-44.368645282183095,
2971,1,-11.17877014287594,-55.64429872845133,
2972,1,-5.523426271701493,-46.3130487146598,
2973,1,-10.572946315265735,-67.77074658030917,
2974,1,-14.438846140474094,-45.9500395083471,
2975,1,-3.4795793372727593,-48.84548933212115,
2976,1,-6.624850641560438,-51.91880558215085,
2977,1,-19.926025390461366,-53.0849086524664,
2978,1,-19.604248855689754,-46.9676510621977,
2979,1,-11.114091442419333,-47.48373319292436,
2980,1,-20.49034705194525,-56.89232815267859,
2981,1,-13.208872853457645,-62.10058050694674,
2982,1,-3.9051112873601754,-61.756435921600556,
2983,1,-12.844785668804004,-52.81837850766814,
2984,1,-1.425761103190296,-51.584632296458395,
2985,1,-7.209923386107483,-59.572990792019645,
2986,1,2.6684006357128345,-63.6943714840316,
2987,1,-11.450690179378917,-55.43948284367208,
2988,1,-6.0510966695933,-62.056383394968066,
2989,1,-22.335306982469923,-42.769194918808296,
2990,1,-9.18477970671584,-53.25657670326164,
